Date,High,Low,Close,Open
2019-05-18,11398.15,11301.25,11346.2,11392.85
2019-05-19,11398.15,11302.8,11331.05,11372.25
2019-05-20,11359.75,11229.8,11271.3,11322.45
2019-05-21,11361.4,11239.35,11252.15,11290.4
2019-05-22,11307.6,11210.05,11284.3,11247.45
2019-05-23,11310.95,11152.4,11189.2,11307.5
2019-05-24,11267.45,11072.65,11085.4,11213.7
2019-05-25,11145.3,10999.4,11118,11034.05
2019-05-26,11076.75,10881,10980,11060.2
2019-05-27,11080.15,10848.95,10997.35,10930.3
2019-05-28,10895.8,10782.6,10862.6,10895.8
2019-05-29,11018.55,10813.8,10948.25,10815.4
2019-05-30,10975.65,10835.9,10855.5,10958.1
2019-05-31,11058.05,10842.95,11032.45,10899.2
2019-06-01,11181.45,11062.8,11109.65,11087.9
2019-06-02,11145.9,10901.6,10925.85,11139.4
2019-06-03,11078.15,10935.6,11029.4,11003.25
2019-06-04,11068.65,10924.3,11047.8,11043.65
2019-06-05,11146.9,11037.85,11053.9,11094.8
2019-06-06,11076.3,10985.3,11017,11063.9
2019-06-07,11034.2,10906.65,10918.7,11018.15
2019-06-08,10908.25,10718.3,10741.35,10905.3
2019-06-09,10862.55,10637.15,10829.35,10699.6
2019-06-10,11070.3,10756.55,11057.85,11000.3
2019-06-11,11141.75,11049.5,11105.35,11106.55
2019-06-12,11129.65,10987.65,11046.1,11101.3
2019-06-13,11021.1,10922.4,10948.3,10996.05
2019-06-14,11042.6,10874.8,11023.25,10987.8
2019-06-15,10967.5,10772.7,10797.9,10960.95
2019-06-16,10858.75,10746.35,10844.65,10790.4
2019-06-17,10920.1,10816,10847.9,10860.95
2019-06-18,10957.05,10867.45,10946.2,10883.8
2019-06-19,11028.85,10889.8,11003.05,10936.7
2019-06-20,11054.8,11011.65,11035.7,11028.5
2019-06-21,11081.75,10964.95,10982.8,11058.3
2019-06-22,11084.45,10945.75,11075.9,10986.8
2019-06-23,11052.7,10968.2,11003.5,10994.85
2019-06-24,11000.1,10796.5,10817.6,11000.1
2019-06-25,10885.15,10804.85,10840.65,10872.8
2019-06-26,10845.2,10670.25,10704.8,10845.2
2019-06-27,11381.9,10691,11274.2,10746.8
2019-06-28,11694.85,11471.35,11600.2,11542.7
2019-06-29,11655.05,11539.2,11588.2,11590.7
2019-06-30,11564.95,11416.1,11440.2,11564.85
2019-07-01,11610.85,11466.35,11571.2,11469.85
2019-07-02,11593.6,11499.75,11512.4,11556.35
2019-07-03,11508.25,11390.8,11474.45,11491.15
2019-07-04,11554.2,11247.9,11359.9,11515.4
2019-07-05,11370.4,11257.35,11314,11322.25
2019-07-06,11400.3,11158.35,11174.75,11388.45
2019-07-07,11233.85,11112.65,11126.4,11196.2
2019-07-08,11321.6,11090.15,11313.3,11152.95
2019-07-09,11293.35,11208.55,11234.55,11280.5
2019-07-10,11362.9,11189.4,11305.05,11257.7
2019-07-11,11420.45,11290.05,11341.15,11335.9
2019-07-12,11462.35,11342.1,11428.3,11360.85
2019-07-13,11481.05,11411.1,11464,11464.95
2019-07-14,11599.1,11439.65,11586.35,11466.3
2019-07-15,11684.7,11553.15,11661.85,11580.3
2019-07-16,11714.35,11573.65,11588.35,11657.15
2019-07-17,11651.6,11554.4,11604.1,11596.2
2019-07-18,11679.6,11534.65,11582.6,11661.65
2019-07-19,11646.9,11490.75,11583.9,11646.15
2019-07-20,11672.4,11604.6,11627.15,11662.25
2019-07-21,11809.4,11627.35,11786.85,11643.95
2019-07-22,11883.95,11784.45,11844.1,11883.9
2019-07-23,11945,11855.1,11877.45,11890.45
2019-07-24,11918.3,11843.35,11890.6,11886.6
2019-07-25,11989.15,11905.35,11941.3,11928.9
2019-07-26,11978.95,11861.9,11917.2,11974.6
2019-07-27,12002.9,11850.25,11966.05,11911.5
2019-07-28,12021.4,11946.85,12012.05,12021.1
2019-07-29,12034.15,11888.75,11908.15,11987.15
2019-07-30,11932.65,11853.95,11913.45,11879.2
2019-07-31,11946.8,11823.2,11840.45,11908.3
2019-08-01,11895.65,11802.65,11872.1,11858.75
2019-08-02,11973.65,11879.25,11895.45,11904.2
2019-08-03,11946.2,11867.6,11884.5,11915.15
2019-08-04,11958.85,11881.75,11940.1,11919.45
2019-08-05,12038.6,11966.05,11999.1,12004.75
2019-08-06,12028.2,11956.9,11968.4,12025.65
2019-08-07,11968.1,11883.5,11914.4,11967.3
2019-08-08,12084.5,11919.75,12073.75,11922.45
2019-08-09,12132.45,12006.35,12037.7,12110.2
2019-08-10,12114.9,12055.15,12100.7,12068.5
2019-08-11,12158.8,12099.95,12151.15,12132.1
2019-08-12,12147.4,12017.4,12056.05,12146.2
2019-08-13,12137.15,12023.7,12048.2,12137.05
2019-08-14,12068.6,11956.4,11994.2,12067.65
2019-08-15,12054.7,11935.3,12043.2,11969.95
2019-08-16,12081.2,11998.75,12018.4,12071.25
2019-08-17,12057.05,11888.85,11921.5,12047.35
2019-08-18,11981.95,11888.05,11937.5,11939.1
2019-08-19,11953.2,11844.7,11856.8,11950.5
2019-08-20,11923.2,11832.3,11910.15,11867.35
2019-08-21,12005.5,11934,11971.8,11944.3
2019-08-22,12098.85,12023.6,12086.7,12026.4
2019-08-23,12134.65,12046.3,12053.95,12131.35
2019-08-24,12182.75,12070.35,12165,12082.45
2019-08-25,12237.7,12163.45,12221.65,12197
2019-08-26,12268.35,12191.15,12259.7,12223.4
2019-08-27,12293.9,12252.75,12271.8,12266.45
2019-08-28,12287.15,12213.25,12262.75,12235.45
2019-08-29,12283.7,12202.1,12214.55,12269.25
2019-08-30,12221.55,12118.85,12126.55,12211.85
2019-08-31,12258.45,12157.9,12245.8,12172.9
2019-09-01,12286.45,12213.8,12255.85,12274.9
2019-09-02,12247.1,12151.8,12168.45,12247.1
2019-09-03,12222.2,12165.3,12182.5,12202.15
2019-09-04,12289.9,12195.25,12282.2,12198.55
2019-09-05,12265.6,12191.35,12226.65,12261.1
2019-09-06,12179.1,11974.2,11993.05,12170.6
2019-09-07,12152.15,12005.35,12052.95,12079.1
2019-09-08,12044.95,11929.6,12025.35,11939.1
2019-09-09,12224.05,12132.55,12215.9,12153.15
2019-09-10,12311.2,12213.2,12256.8,12271
2019-09-11,12337.75,12285.8,12329.55,12296.7
2019-09-12,12374.25,12308.7,12362.3,12333.1
2019-09-13,12355.15,12278.75,12343.3,12349.4
2019-09-14,12389.05,12315.8,12355.5,12347.1
2019-09-15,12385.45,12321.4,12352.35,12328.4
2019-09-16,12430.5,12216.9,12224.55,12430.5
2019-09-17,12230.05,12162.3,12169.85,12195.3
2019-09-18,12225.05,12087.9,12106.9,12218.35
2019-09-19,12189,12094.1,12180.35,12123.75
2019-09-20,12272.15,12149.65,12248.25,12174.55
2019-09-21,12216.6,12107,12119,12197.1
2019-09-22,12163.55,12024.5,12055.8,12148.1
2019-09-23,12169.6,12103.8,12129.5,12114.9
2019-09-24,12150.3,12010.6,12035.8,12147.75
2019-09-25,12103.55,11945.85,11962.1,12100.4
2019-09-26,12017.35,11633.3,11661.85,11939
2019-09-27,11749.85,11614.5,11707.9,11627.45
2019-09-28,11986.15,11783.4,11979.65,11786.25
2019-09-29,12098.15,11953.35,12089.15,12005.85
2019-09-30,12160.6,12084.65,12137.95,12120
2019-10-01,12154.7,12073.95,12098.35,12151.15
2019-10-02,12103.55,11990.75,12031.5,12102.35
2019-10-03,12172.3,12099,12107.9,12108.4
2019-10-04,12231.75,12144.3,12201.2,12151
2019-10-05,12225.65,12139.8,12174.65,12219.55
2019-10-06,12246.7,12091.2,12113.45,12190.15
2019-10-07,12159.6,12037,12045.8,12131.8
2019-10-08,12030.75,11908.05,11992.5,12028.25
2019-10-09,12134.7,12042.1,12125.9,12090.6
2019-10-10,12152,12071.45,12080.85,12119
2019-10-11,12012.55,11813.4,11829.4,12012.55
2019-10-12,11883.05,11779.9,11797.9,11877.5
2019-10-13,11783.25,11639.6,11678.5,11738.55
2019-10-14,11663.85,11536.7,11633.3,11661.25
2019-10-15,11384.8,11175.05,11201.75,11382
2019-10-16,11433,11036.25,11132.75,11387.35
2019-10-17,11342.25,11152.55,11303.3,11217.55
2019-10-18,11356.6,11082.15,11251,11351.35
2019-10-19,11389.5,11244.6,11269,11306.05
2019-10-20,11035.1,10827.4,10989.45,10942.65
2019-10-21,10751.55,10294.45,10451.45,10742.05
2019-10-22,10545.1,10334,10458.4,10334.3
2019-10-23,10040.75,9508,9590.15,10039.95
2019-10-24,10159.4,8555.15,9955.2,9107.6
2019-10-25,9602.2,9165.1,9197.4,9587.8
2019-10-26,9403.8,8915.6,8967.05,9285.4
2019-10-27,9127.55,8407.05,8468.8,9088.45
2019-10-28,8575.45,7832.55,8263.45,8063.3
2019-10-29,8883,8178.2,8745.45,8284.45
2019-10-30,8159.25,7583.6,7610.25,7945.7
2019-10-31,8036.95,7511.1,7801.05,7848.3
2019-11-01,8376.75,7714.75,8317.85,7735.15
2019-11-02,8749.05,8304.9,8641.45,8451
2019-11-03,9038.9,8522.9,8660.25,8949.1
2019-11-04,8576,8244,8281.1,8385.95
2019-11-05,8678.3,8358,8597.75,8529.35
2019-11-06,8588.1,8198.35,8253.8,8584.1
2019-11-07,8356.55,8055.8,8083.8,8356.55
2019-11-08,8819.4,8360.95,8792.2,8446.3
2019-11-09,9131.7,8653.9,8748.75,8688.9
2019-11-10,9128.35,8904.55,9111.9,8973.05
2019-11-11,9112.05,8912.4,8993.85,9103.95
2019-11-12,9261.2,8874.1,8925.3,9196.4
2019-11-13,9053.75,8821.9,8992.8,8851.25
2019-11-14,9324,9091.35,9266.75,9323.45
2019-11-15,9390.85,9230.8,9261.85,9390.2
2019-11-16,9044.4,8909.4,8981.45,9016.95
2019-11-17,9209.75,8946.25,9187.3,9026.75
2019-11-18,9343.6,9170.15,9313.9,9232.35
2019-11-19,9296.9,9141.3,9154.4,9163.9
2019-11-20,9377.1,9250.35,9282.3,9259.7
2019-11-21,9404.4,9260,9380.9,9389.8
2019-11-22,9599.85,9392.35,9553.35,9408.6
2019-11-23,9889.05,9731.5,9859.9,9753.5
2019-11-24,9533.5,9266.95,9293.5,9533.5
2019-11-25,9450.9,9190.75,9205.6,9429.4
2019-11-26,9346.9,9116.5,9270.9,9226.8
2019-11-27,9277.85,9175.9,9199.05,9234.05
2019-11-28,9382.65,9238.2,9251.5,9376.95
2019-11-29,9439.9,9219.95,9239.2,9348.15
2019-11-30,9240.85,9043.95,9196.55,9168.85
2019-12-01,9584.5,9351.1,9383.55,9584.2
2019-12-02,9281.1,9119.75,9142.75,9213.95
2019-12-03,9182.4,9050,9136.85,9182.4
2019-12-04,9158.3,8806.75,8823.25,9158.3
2019-12-05,9030.35,8855.3,8879.1,8961.7
2019-12-06,9093.8,8875.35,9066.55,8889.15
2019-12-07,9178.55,9056.1,9106.25,9079.45
2019-12-08,9149.6,8968.55,9039.25,9067.9
2019-12-09,9161.65,8996.65,9029.05,9099.75
2019-12-10,9334,9004.25,9314.95,9082.2
2019-12-11,9511.25,9336.5,9490.1,9364.95
2019-12-12,9598.85,9376.9,9580.3,9422.2
2019-12-13,9931.6,9706.95,9826.15,9726.85
2019-12-14,9995.6,9824.05,9979.1,9880.85
2019-12-15,10176.2,10035.55,10061.55,10108.3
2019-12-16,10123.85,9944.25,10029.1,10054.25
2019-12-17,10177.8,10040.75,10142.15,10093.8
2019-12-18,10328.5,10120.25,10167.45,10326.75
2019-12-19,10291.15,10021.45,10046.65,10181.15
2019-12-20,10148.75,10036.85,10116.15,10072.6
2019-12-21,10112.05,9885.05,9902,10094.1
2019-12-22,9996.05,9544.35,9972.9,9544.95
2019-12-23,9943.35,9726.35,9813.7,9919.35
2019-12-24,10046.15,9728.5,9914,10014.8
2019-12-25,10003.6,9833.8,9881.15,9876.7
2019-12-26,10111.2,9845.05,10091.65,9863.25
2019-12-27,10272.4,10072.65,10244.4,10119
2019-12-28,10393.65,10277.6,10311.2,10318.75
2019-12-29,10484.7,10301.75,10471,10347.95
2019-12-30,10553.15,10281.95,10305.3,10529.25
2019-12-31,10361.8,10194.5,10288.9,10235.55
2020-01-01,10409.85,10311.25,10383,10378.9
2020-01-02,10337.95,10223.6,10312.4,10311.95
2020-01-03,10401.05,10267.35,10302.1,10382.6
2020-01-04,10447.05,10299.6,10430.05,10323.8
2020-01-05,10598.2,10485.55,10551.7,10493.05
2020-01-06,10631.3,10562.65,10607.35,10614.95
2020-01-07,10811.4,10695.1,10763.65,10723.85
2020-01-08,10813.8,10689.7,10799.65,10802.85
2020-01-09,10847.85,10676.55,10705.75,10818.65
2020-01-10,10836.85,10733,10813.45,10755.55
2020-01-11,10819.4,10713,10768.05,10764.1
2020-01-12,10894.05,10756.05,10802.7,10851.85
2020-01-13,10755.65,10562.9,10607.35,10750.85
2020-01-14,10827.45,10577.75,10618.2,10701
2020-01-15,10755.3,10595.2,10739.95,10706.2
2020-01-16,10933.45,10749.65,10901.7,10752
2020-01-17,11037.9,10953,11022.2,10999.45
2020-01-18,11179.55,11113.25,11162.25,11126.1
2020-01-19,11238.1,11056.55,11132.6,11231.2
2020-01-20,11239.8,11103.15,11215.45,11135
2020-01-21,11225.4,11090.3,11194.15,11149.95
2020-01-22,11225,11087.85,11131.8,11225
2020-01-23,11317.75,11151.4,11300.55,11154.1
2020-01-24,11341.4,11149.75,11202.85,11276.9
2020-01-25,11299.95,11084.95,11102.15,11254.3
2020-01-26,11150.4,11026.65,11073.45,11139.5
2020-01-27,11058.05,10882.25,10891.6,11057.55
2020-01-28,11112.25,10908.1,11095.25,10946.65
2020-01-29,11225.65,11064.05,11101.65,11155.75
2020-01-30,11256.8,11127.3,11200.15,11185.7
2020-01-31,11231.9,11142.05,11214.05,11186.65
2020-02-01,11337.3,11238,11270.15,11270.25
2020-02-02,11373.6,11299.15,11322.5,11322.25
2020-02-03,11322,11242.65,11308.4,11289
2020-02-04,11359.3,11269.95,11300.45,11334.85
2020-02-05,11366.25,11111.45,11178.4,11353.3
2020-02-06,11267.1,11144.5,11247.1,11248.9
2020-02-07,11401.7,11253.15,11385.35,11259.8
2020-02-08,11460.35,11394.1,11408.4,11452.15
2020-02-09,11361.45,11289.8,11312.2,11317.45
2020-02-10,11418.5,11362.2,11371.6,11409.65
2020-02-11,11497.25,11410.65,11466.45,11412
2020-02-12,11525.9,11423.35,11472.25,11513.1
2020-02-13,11561.75,11461.85,11549.6,11512.85
2020-02-14,11617.35,11540.6,11559.25,11609.3
2020-02-15,11686.05,11589.4,11647.6,11602.95
2020-02-16,11794.25,11325.85,11387.5,11777.55
2020-02-17,11553.55,11366.9,11470.25,11464.3
2020-02-18,11554.75,11430.4,11535,11478.55
2020-02-19,11584.95,11507.65,11527.45,11566.2
2020-02-20,11452.05,11303.65,11333.85,11354.4
2020-02-21,11381.15,11251.7,11355.05,11359.6
2020-02-22,11437.25,11290.45,11317.35,11378.55
2020-02-23,11298.15,11185.15,11278,11218.6
2020-02-24,11464.05,11327.4,11449.25,11363.3
2020-02-25,11493.5,11419.9,11464.45,11447.8
2020-02-26,11568.9,11383.55,11440.05,11540.15
2020-02-27,11535.95,11442.25,11521.8,11487.2
2020-02-28,11618.1,11516.75,11604.55,11538.45
2020-02-29,11587.2,11498.5,11516.1,11539.4
2020-03-01,11584.1,11446.1,11504.95,11584.1
2020-03-02,11535.25,11218.5,11250.55,11503.8
2020-03-03,11302.2,11084.65,11153.65,11301.75
2020-03-04,11259.55,11024.4,11131.85,11258.75
2020-03-05,11015.3,10790.2,10805.55,11011
2020-03-06,11072.6,10854.85,11050.25,10910.4
2020-03-07,11239.35,11099.85,11227.55,11140.85
2020-03-08,11305.4,11181,11222.4,11288.6
2020-03-09,11295.4,11184.55,11247.55,11244.45
2020-03-10,11428.6,11347.05,11416.95,11364.45
2020-03-11,11578.05,11452.3,11503.35,11487.8
2020-03-12,11680.3,11564.3,11662.4,11603.45
2020-03-13,11763.05,11629.35,11738.85,11679.25
2020-03-14,11905.7,11791.15,11834.6,11835.4
2020-03-15,11938.6,11805.2,11914.2,11852.05
2020-03-16,12022.05,11867.2,11930.95,11973.55
2020-03-17,11988.2,11888.9,11934.5,11934.65
2020-03-18,11997.2,11822.15,11971.05,11917.4
2020-03-19,12025.45,11661.3,11680.35,12023.45
2020-03-20,11789.75,11667.85,11762.45,11727.4
2020-03-21,11898.25,11820.4,11873.05,11879.2
2020-03-22,11949.25,11837.25,11896.8,11861
